"","DL","SE"
"202",0.175563672359938,0.0771931461818025
"203",0.172469972217615,0.076531935623884
"204",0.141242139207205,0.0692927389741442
"205",0.172748064953065,0.0765917255848976
"206",0.111940757013103,0.061419165875417
"207",0.176137424117147,0.0773137437503777
"208",0.14527817827886,0.0702902164075152
"209",0.14227263818052,0.0695494742741881
"210",0.174207334662209,0.0769043023335251
"211",0.171589762931069,0.0763423349033166
"212",0.143688555074802,0.0699002126537686
"213",0.171776144060952,0.0763834669905686
"214",0.140331438591642,0.0690654377002002
"215",0.140331438591642,0.0690654377002002
"216",0.151919166364476,0.0718917547012339
"217",0.170896566937712,0.0761928040260728
"218",0.172347692614989,0.0765064678222401
"219",0.170896566937712,0.0761928040260728
"220",0.148905396074573,0.0711707678472322
"221",0.147048552151482,0.0707229250955193
"222",0.140290836223481,0.0690537364535554
"223",0.149357988943212,0.0712805255504983
"224",0.141359442589078,0.0693220124125427
"225",0.180376235532126,0.0782003764505144
"226",0.15130586519072,0.0717460012335221
"227",0.179209064432249,0.0779585495465064
"228",0.177747878719719,0.0776519106854334
"229",0.172761260749401,0.0765957165664744
"230",0.143996639415851,0.0699755636829414
"231",0.181306398237143,0.0783922146417273
"232",0.175219679637779,0.0771203246557905
"233",0.15230269604981,0.0719820192972053
"234",0.140755834815787,0.0691713112456374
"235",0.145276596627186,0.0702895995155178
"236",0.174058457277864,0.0768724083339102
"237",0.179682318547565,0.0780559400643925
"238",0.184209427360391,0.0789863772983257
"239",0.153761423246189,0.0723260010194004
"240",0.176575870238682,0.0774064689175805
"241",0.178790309974959,0.0778715865182708
"242",0.177387674099843,0.077577576988275
"243",0.181571348957505,0.0784461828326913
"244",0.151223627256712,0.0717260007026723
"245",0.1768551192834,0.0774662691720798
"246",0.156350986008132,0.0729313212599068
"247",0.150053002776029,0.0714467662495138
"248",0.175060609683921,0.0770863303627901
"249",0.152655300784509,0.0720656429475232
"250",0.154688010913464,0.0725433832215484
"251",0.184759933382903,0.0790973437689379
"252",0.179186383079509,0.0779526588007839
"253",0.148633048890185,0.0711055392607608
"254",0.180278482700719,0.0781795723236213
"255",0.180278482700719,0.0781795723236213
"256",0.178863080605712,0.0778866896189788
"257",0.152200884512694,0.0719581802439609
"258",0.18285095788123,0.0787086095136871
"259",0.181026445214445,0.0783336611508968
"260",0.15358068082513,0.0722836978442144
"261",0.177867997061,0.0776781237060897
"262",0.148362501326128,0.0710401712629059
"263",0.146793403498785,0.07066017237902
"264",0.180394952097986,0.0782033498246333
"265",0.183349378841996,0.0788105808570787
"266",0.176933216636568,0.077481963896776
"267",0.17778317164861,0.0776602294040618
"268",0.185700672066568,0.0792883487559355
"269",0.179502324186846,0.0780196394895123
"270",0.180938037555776,0.0783161633361771
"271",0.184863658341649,0.0791184495267899
"272",0.149417824640902,0.0712940396054162
"273",0.182681333245039,0.0786739860680758
"274",0.179036030673298,0.0779219643896365
"275",0.189362800821341,0.0800204397302211
"276",0.214282670845797,0.0846710741362344
"277",0.189636569514463,0.080073739166829
"278",0.187697676050775,0.0796889259267251
"279",0.216897884942022,0.0851273480177365
"280",0.153802537398627,0.0723354118155132
"281",0.150774206463587,0.0716190691725999
"282",0.180033812562334,0.0781282699085432
"283",0.148318409279123,0.0710299837360528
"284",0.185208980769061,0.0791884832131977
"285",0.177870145597554,0.0776781237060897
"286",0.155806388597359,0.0728038311682569
"287",0.184567363106848,0.0790595714899423
"288",0.180820400129411,0.0782927090625428
"289",0.181402583290099,0.0784123326059725
"290",0.212591382455268,0.0843734256664792
"291",0.145839023386609,0.0704275697886519
"292",0.189999733809047,0.0801458855012753
"293",0.187832154744617,0.0797159074156681
"294",0.186818928664752,0.0795124255508507
"295",0.152330475706136,0.0719883141106001
"296",0.183755047915378,0.0788937522997229
"297",0.221144759312473,0.0858560008174779
"298",0.159457405748785,0.0736473522452663
"299",0.180514504977345,0.0782292750200495
"300",0.177230466652006,0.0775448383239428
"301",0.177230466652006,0.0775448383239428
"302",0.188630306829224,0.0798747527439247
"303",0.18472363767442,0.0790898728624089
"304",0.21501672146714,0.0847994122266995
"305",0.189658057431769,0.0800782996162593
"306",0.185230141376365,0.0791942174657071
"307",0.186440855155316,0.0794366319003963
"308",0.219937016754701,0.0856501722784504
"309",0.181981257942017,0.0785303553456842
"310",0.21842458285012,0.0853910158430136
"311",0.186207019830754,0.0793903707407144
"312",0.191235766659806,0.0803902500850179
"313",0.184260448302876,0.0789960080216802
"314",0.153488669623424,0.0722615686414892
"315",0.153903121923934,0.0723592913829073
"316",0.187521644465445,0.0796543397899013
"317",0.220673096747763,0.0857751729636985
"318",0.187049764698469,0.0795597950779939
"319",0.186993191945352,0.0795481683015185
"320",0.185736241433646,0.079294547551311
"321",0.182464909412885,0.07862990737093
"322",0.183166287910833,0.0787732177205214
"323",0.187862360710469,0.0797213070029908
"324",0.15093555183589,0.0716566205207681
"325",0.217205505446646,0.0851799959728911
"326",0.152433346287536,0.0720125148169302
"327",0.222193585916053,0.0860324801989326
"328",0.219257765260179,0.0855340522565918
"329",0.219257765260179,0.0855340522565918
"330",0.225108887045311,0.0865207346433305
"331",0.191633219527239,0.0804674206763959
"332",0.158960783066968,0.0735333749324642
"333",0.19032505898864,0.080210434192731
"334",0.193418083651084,0.0808162873484182
"335",0.156140997174831,0.0728821015915966
"336",0.194781814411114,0.0810801072060073
"337",0.191688895618942,0.0804785293351405
"338",0.219928991625857,0.0856493351929263
"339",0.213638458180235,0.0845588858116416
"340",0.154466764468051,0.0724922372890491
"341",0.160407352535211,0.0738633012233568
"342",0.190552062358176,0.0802549306896191
"343",0.193529812038953,0.0808378612458529
"344",0.2180572633705,0.085326938323783
"345",0.188378002767815,0.0798245598468817
"346",0.21918370991406,0.0855218273112654
"347",0.219644751939697,0.0856002690905675
"348",0.191514409055659,0.0804447547741418
"349",0.18443188813997,0.0790319354144703
"350",0.220053305253726,0.0856688735857878
"351",0.220053305253726,0.0856688735857878
"352",0.223216609466408,0.0862037931411114
"353",0.188718777936097,0.0798924105766835
"354",0.216838510560309,0.0851174873898562
"355",0.221874456636511,0.0859776721783477
"356",0.216838510560309,0.0851174873898562
"357",0.220074062284949,0.0856744584401622
"358",0.18228539973567,0.0785932316637185
"359",0.1613601920247,0.0740811610287121
"360",0.156387877891105,0.0729395916800347
"361",0.224739822802705,0.0864586738823099
"362",0.18448595626461,0.0790415828140297
"363",0.226650143090169,0.0867761239347742
"364",0.229524397837551,0.0872471246452144
"365",0.184006749623462,0.0789448304920431
"366",0.225785126260069,0.0866331280999843
"367",0.192182206359282,0.0805736036558807
"368",0.226288199196649,0.086715828910997
"369",0.224539364320026,0.0864271201441708
"370",0.224573443166441,0.0864317076318076
"371",0.188557844854624,0.0798602730070714
"372",0.155580000263614,0.0727517907642445
"373",0.192800068778775,0.080695138508796
"374",0.221065524937694,0.0858425136397931
"375",0.226171105686794,0.0866984594592706
"376",0.226171105686794,0.0866984594592706
"377",0.22079046830402,0.0857947976215273
"378",0.197249088127134,0.0815543379330372
"379",0.223845307569661,0.0863092433372863
"380",0.227465046016485,0.086910499655908
"381",0.227465046016485,0.086910499655908
"382",0.189811146816476,0.0801093313503898
"383",0.158333384646527,0.0733890115099169
"384",0.253870052781605,0.0909661617661656
"385",0.255416754081675,0.0911862452992892
"386",0.223952204402036,0.0863275226588858
"387",0.231765611929245,0.0876097816534674
"388",0.196230612909783,0.0813580045088537
"389",0.158442115168842,0.0734146530291667
"390",0.224451504070089,0.0864122158525694
"391",0.229154217929933,0.0871864318057693
"392",0.196169035867134,0.0813465277192765
"393",0.22619500442176,0.0866996170980123
"394",0.223957822608874,0.0863275226588858
"395",0.195794423243566,0.0812753844985189
"396",0.223610999781728,0.0862698680295898
"397",0.226399375034921,0.0867337883163014
"398",0.225311625345235,0.0865535428608947
"399",0.222879438565571,0.0861469537202191
"400",0.165542384570189,0.0750187389313888
"401",0.195617512418925,0.0812401209252668
"402",0.21989844280129,0.0856443131951388
"403",0.196535367360173,0.0814173787372888
"404",0.200803012985523,0.0822254499138448
"405",0.225221936479887,0.0865402999663735
"406",0.225221936479887,0.0865402999663735
"407",0.198986737074958,0.0818839300867225
"408",0.226345942711837,0.0867256762354989
"409",0.260905557683407,0.0919541114413154
"410",0.224921687446836,0.08648911293265
"411",0.197069691369111,0.0815187101765741
"412",0.19994356507919,0.0820639724045598
"413",0.198240985954377,0.0817423956555119
"414",0.196943790997641,0.0814937023713699
"415",0.198572956246811,0.0818055333326112
"416",0.228394289905317,0.0870630804853049
"417",0.193380312632621,0.080808318756484
"418",0.197504304400854,0.0816020752270762
"419",0.197574598155561,0.081615109044483
"420",0.225268494325309,0.0865472085441968
"421",0.231188088258466,0.0875155679423539
"422",0.231850932424022,0.0876223266509558
"423",0.227075359759855,0.0868464334177185
"424",0.23498779749317,0.0881231175503193
"425",0.191812340966508,0.0805012238061329
"426",0.225798622379957,0.0866348606528181
"427",0.225281091112927,0.0865489359471917
"428",0.230983823006918,0.087482843277581
"429",0.198316317483895,0.0817569529127889
"430",0.221805446490514,0.0859663845752824
"431",0.223321537549115,0.0862220055309287
"432",0.231382291143837,0.0875459454693619
"433",0.233221787814784,0.087841837125562
"434",0.227667036779779,0.0869437534353751
"435",0.226314720870109,0.0867204625281908
"436",0.231580307590238,0.0875799342858761
"437",0.226903626924213,0.0868173591989711
"438",0.223243235372651,0.0862089142092339
"439",0.225634957889956,0.0866077292612428
"440",0.197000120899373,0.0815062033966283
"441",0.23419091234109,0.0879951483581081
"442",0.198857697823839,0.0818590719466383
"443",0.262591504841101,0.0921866802062376
"444",0.223119578627246,0.0861884354107322
"445",0.199497557391249,0.0819801638699339
"446",0.199434437794988,0.0819684218046507
"447",0.225344471079896,0.0865604546110277
"448",0.230175194053528,0.0873523107619057
"449",0.233621749698762,0.0879063232465699
"450",0.258231036193111,0.0915831106451801
"451",0.195282165938434,0.0811768570173922
"452",0.267861828069534,0.0928961871577924
"453",0.233517562521936,0.0878894346552673
"454",0.227291687860915,0.0868807785946374
"455",0.269343599126682,0.093092614682911
"456",0.200987003550441,0.0822600351679773
"457",0.194869411746383,0.0810966818556807
"458",0.195369831736633,0.0811939664930782
"459",0.266619831270122,0.092730728952359
"460",0.232615395081916,0.0877450734726725
"461",0.190371333921888,0.080219602671265
"462",0.263033797382286,0.0922479745482532
"463",0.263033797382286,0.0922479745482532
"464",0.203792241475317,0.0827825957150807
"465",0.204386389257159,0.0828916464464747
"466",0.19866510941248,0.0818215838855547
"467",0.196829803347685,0.0814744812516226
"468",0.227297319001739,0.0868831085563846
"469",0.224426476867258,0.0864070584709276
"470",0.236685144443331,0.0883905520166574
"471",0.266543778870148,0.0927193994293915
"472",0.202098374221767,0.0824679690102202
"473",0.233921195698424,0.0879528171203218
"474",0.228839114660698,0.0871346779428169
"475",0.2312410562126,0.0875244992263764
"476",0.233433686898269,0.0878755691632795
"477",0.268110639456951,0.0929282447691247
"478",0.229290461249446,0.087209986793989
"479",0.241938654110746,0.089202030624146
"480",0.22991127358168,0.0873097177674401
"481",0.230650976440521,0.0874293729203593
"482",0.265921170709315,0.0926366783083666
"483",0.268598972692329,0.0929931739299967
"484",0.19962712125248,0.0820051325228968
"485",0.265547320897837,0.0925879977229696
"486",0.240267691437949,0.088946554695402
"487",0.200913989724049,0.0822461958301115
"488",0.169589750035621,0.0759091764606677
"489",0.240714213933133,0.0890141328121297
"490",0.238261990131153,0.0886356865864988
"491",0.232702713446874,0.0877588772756592
"492",0.269527971632212,0.0931162698135556
"493",0.269335332564596,0.0930918981421709
"494",0.264798330499588,0.0924859475331299
"495",0.200848208384909,0.0822343390983108
"496",0.235527691117773,0.0882077252094949
"497",0.264174706321739,0.092402447629861
"498",0.238019771756449,0.0885986010407743
"499",0.27063333632387,0.0932614619642184
"500",0.266159813974247,0.0926705883863647
"501",0.267089452628916,0.0927938253153827
"502",0.231387259943768,0.0875489253612399
"503",0.199604623117268,0.0820007246322317
"504",0.23439569912097,0.0880284515288476
"505",0.237658490224336,0.0885418268391111
"506",0.268974818984127,0.0930432121543639
"507",0.234767968799956,0.0880890997464846
"508",0.273294927782377,0.0936055733004882
"509",0.207217861069109,0.0834088865572668
"510",0.23825282654164,0.0886344496512639
"511",0.237669277743019,0.0885430599005588
"512",0.233531435416587,0.0878912436816169
"513",0.203941495492439,0.0828093136826605
"514",0.198372626989667,0.0817676331791152
"515",0.231639584460185,0.0875888852928752
"516",0.233516217858492,0.0878894346552673
"517",0.235610734812753,0.0882205288634847
"518",0.233340941578637,0.087860505416865
"519",0.234953637898522,0.0881170400520155
"520",0.232804010936764,0.0877756907016812
"521",0.201902817098103,0.0824316284319252
"522",0.208557246644134,0.0836521808950776
"523",0.235428727080128,0.088191880787415
"524",0.24029569075959,0.0889496799147282
"525",0.237490933810319,0.0885159444428897
"526",0.236880008952289,0.0884212361496961
"527",0.235865339789442,0.0882620266035165
"528",0.194709565555851,0.0810673279891758
"529",0.304871557258776,0.0973226128935143
"530",0.269727970425829,0.0931420959879014
"531",0.240178511930862,0.0889321829281204
"532",0.266613482748817,0.0927293125348611
"533",0.27538733193937,0.0938740687065009
"534",0.272864585044396,0.0935509866330344
"535",0.271054568213015,0.0933162648135926
"536",0.231314176457731,0.0875364118597104
"537",0.23930040402858,0.0887963086091599
"538",0.27405541198001,0.0937048013356525
"539",0.273128420999111,0.0935851831022347
"540",0.230731491089763,0.0874424343977021
"541",0.266882371628773,0.0927668695431247
"542",0.238225397633888,0.0886288840834803
"543",0.265256022524128,0.0925464331059332
"544",0.278398247950797,0.0942547661843363
"545",0.236978785921884,0.0884353615855882
"546",0.239978346439398,0.088902212101035
"547",0.273984859701958,0.0936960332247196
"548",0.275430203365802,0.0938792123501697
"549",0.235452071905616,0.0881961457534135
"550",0.203939209316669,0.0828093136826605
"551",0.302900212748042,0.0971116586786693
"552",0.27549428920323,0.0938872969273383
"553",0.241718118522494,0.0891686375511737
"554",0.202370642236001,0.0825183277840075
"555",0.235578765830354,0.0882162603593433
"556",0.275362100901989,0.0938718645465854
"557",0.274467465601822,0.0937574617442502
"558",0.235515171883947,0.0882052870502482
"559",0.236540734149263,0.0883672534279918
"560",0.276999502517162,0.0940789971473605
"561",0.272007417360309,0.0934406499146676
"562",0.273675705669896,0.0936566071622861
"563",0.275262131755606,0.0938579084717
"564",0.212954618507375,0.0844361793810067
"565",0.271681021832915,0.0933979269041929
"566",0.271802804851607,0.093413126681608
"567",0.273849603873875,0.0936777742294717
"568",0.241207462707972,0.0890906566415794
"569",0.239949728675221,0.0888972199085303
"570",0.272472155105572,0.0935001251420528
"571",0.281409913191342,0.0946273368189981
"572",0.235765498322298,0.0882455425510495
"573",0.230416000285381,0.0873908163583038
"574",0.238797789107576,0.0887199198655339
"575",0.24530823187394,0.0897113192175476
"576",0.266002144682074,0.0926465649022575
"577",0.241459472962706,0.0891283637819826
"578",0.234341410196119,0.0880211821575541
"579",0.275248054299353,0.0938557054498872
"580",0.281837703060015,0.0946808149789377
"581",0.232482863683644,0.0877234805907746
"582",0.276021988444365,0.0939549952770494
"583",0.248619118701624,0.0902039971363483
"584",0.273263406466517,0.0936019312161675
"585",0.305977620708872,0.0974415466212912
"586",0.281047385382448,0.0945837176191005
"587",0.275384843979467,0.0938748034609767
"588",0.241776325062992,0.0891787145267731
"589",0.270818020219157,0.0932859670900058
"590",0.308510302917513,0.0977064000627687
"591",0.271729593230227,0.0934051639680063
"592",0.280916459939831,0.0945686904960005
"593",0.240180599162127,0.0889321829281204
"594",0.307747684914979,0.0976277917446417
"595",0.278148213950148,0.0942228024382157
"596",0.275407246198348,0.0938777426514173
"597",0.238395683316467,0.0886561034973872
"598",0.278075938030699,0.0942146308880013
"599",0.278030707037846,0.0942079466553187
"600",0.239836980643587,0.0888797538552754
"601",0.277527602110422,0.0941448878789593
"602",0.309600987997168,0.097820927993708
"603",0.278876886182698,0.0943143202782523
"604",0.2817233248738,0.0946664950374065
"605",0.306613775775077,0.0975073521642442
"606",0.281029073665772,0.0945822145844242
"607",0.250042975822203,0.0904113606649859
"608",0.275202306939547,0.0938505656688699
"609",0.249488433727176,0.0903320406504379
"610",0.271623294806134,0.0933906915223093
"611",0.236521570879055,0.0883641891955837
"612",0.284848770054576,0.0950470394925652
"613",0.305587218468584,0.0973988443958396
"614",0.283626283152878,0.0948979149751461
"615",0.272585128533018,0.0935161012421509
"616",0.308119558339887,0.0976666584527608
"617",0.308119558339887,0.0976666584527608
"618",0.242762094459803,0.0893277478745804
"619",0.275868330898734,0.0939358482911456
"620",0.247468507984856,0.0900330360429198
"621",0.308202803994467,0.0976765893087842
"622",0.279779411678722,0.0944270369322761
"623",0.207519565881233,0.083464604611826
"624",0.274705638230336,0.0937882213463343
"625",0.27457769936502,0.09377064072453
"626",0.250906835901558,0.0905376537876466
"627",0.275265751638494,0.0938579084717
"628",0.274003957542809,0.0936967638066229
"629",0.273443605698618,0.0936252479049841
"630",0.277948597517255,0.0941990365577258
"631",0.280782388456109,0.0945506673991013
"632",0.283256875688258,0.0948539207032363
"633",0.282877497927223,0.0948077168175209
"634",0.280782388456109,0.0945506673991013
"635",0.282398872912432,0.0947487346866075
"636",0.281714750252357,0.0946642345879013
"637",0.274834376483148,0.0938043456059745
"638",0.251787348548674,0.0906664634928969
"639",0.315698224628331,0.0984428561520677
"640",0.311155317853905,0.0979826142107599
"641",0.278955681236489,0.0943247538553934
"642",0.311411646686301,0.098008525034531
"643",0.277249067705584,0.0941115550432439
"644",0.240828296258143,0.0890310514221633
"645",0.241408985203475,0.0891208185236595
"646",0.312983316648323,0.098166943412606
"647",0.281853534179245,0.0946823227192574
"648",0.241126045125252,0.0890774704444548
"649",0.271648914917204,0.0933943090030506
"650",0.255141694077083,0.0911475480996809
"651",0.280323304761573,0.0944944115678322
"652",0.2804389928461,0.0945086535477073
"653",0.311196699713712,0.097987627605086
"654",0.281567118765576,0.0946469098528616
"655",0.311196699713712,0.097987627605086
"656",0.277877613104257,0.0941901289877804
"657",0.315704102536087,0.0984428561520677
"658",0.311161186442863,0.0979817787198499
"659",0.279423019063665,0.0943822004898697
"660",0.317119996685437,0.0985829642277567
"661",0.282860765007866,0.0948054462368656
"662",0.312261392555437,0.0980939253151609
"663",0.284865339214639,0.0950478021354558
"664",0.281022697178653,0.0945807116214001
"665",0.276589842932138,0.0940265317226292
"666",0.244956115660227,0.0896581410032909
"667",0.31374400217456,0.098243493409033
"668",0.315843056818662,0.0984555685713987
"669",0.278793141418624,0.0943038901626243
"670",0.281012336001664,0.0945777059102854
"671",0.285293123827654,0.0951012328002724
"672",0.282833496278193,0.0948031758193392
"673",0.277885373045556,0.0941908711887629
"674",0.279811686712577,0.0944307761874495
"675",0.275063708259643,0.093832949970973
"676",0.278796744699641,0.0943046350561291
"677",0.282220083962164,0.0947275884495859
"678",0.248716440382075,0.0902189944577432
"679",0.281104597733799,0.0945904821619914
"680",0.318565146693109,0.0987228176434
"681",0.246668419185719,0.089913358951547
"682",0.279574871714397,0.0944008745777363
"683",0.277040136061079,0.0940841745524237
"684",0.309685288824609,0.0978292427767599
"685",0.282871689782497,0.0948069599391759
"686",0.280925767297681,0.0945679393278452
"687",0.284908391713655,0.0950531411497634
"688",0.280573562106794,0.0945251523089764
"689",0.276250609495203,0.0939844750541475
"690",0.28166606771407,0.0946589608353685
"691",0.280663567783206,0.0945356560207005
"692",0.314385611185588,0.0983109382344752
"693",0.317961026900398,0.0986647574467246
"694",0.24525934239952,0.0897036249494073
"695",0.246798567320323,0.0899340257201467
"696",0.313755820896548,0.0982485469567028
"697",0.289231566059458,0.0955683631083673
